u,v,alpha,beta,weight,max_budget
143,146,2.5104529377806806,0.571709896713213,3.082162834493894,7
143,246,2.472441188353246,1.9538958344534383,4.426337022806685,15
143,249,2.4929160809789073,1.3706573754022475,3.863573456381155,29
143,367,1.5616931558237617,0.7600606518884292,2.3217538077121906,30
143,426,2.172545588392027,1.501720328030686,3.674265916422713,29
143,427,1.4221480778228146,1.4704737421427385,2.8926218199655533,29
143,2098,1.5556995952014738,0.8749882827804447,2.4306878779819185,11
367,4,2.024912117067176,1.6659990828692945,3.6909111999364708,17
367,5,1.210295266128039,0.6865803853479568,1.896875651475996,25
367,7,1.0247706574832052,1.6636379221594706,2.688408579642676,7
367,264,1.3032794319524768,1.623264788117167,2.9265442200696437,17
367,266,1.0197206238624554,1.12954588394118,2.1492665078036355,25
367,559,2.0595658592376367,1.0566482340873533,3.1162140933249898,11
367,666,1.093998307867325,1.4323800859998086,2.526378393867134,5
367,1317,2.930906820060196,1.0728577892252087,4.003764609285405,9
427,4,1.7847102245124113,1.343797701828644,3.1285079263410553,7
427,124,1.7858906851872602,1.5357178736836654,3.321608558870926,14
427,251,2.0393921217230906,0.5849412275480779,2.6243333492711685,13
427,265,2.8349071351379838,0.9211504252303468,3.7560575603683306,18
427,353,1.3403436776822317,1.7889418226095386,3.12928550029177,26
427,369,2.6909660527267274,1.2632712246564903,3.9542372773832177,24
427,695,1.982179558828483,1.0867078385954152,3.0688873974238984,13
427,700,2.6578024110355427,0.8261329192138949,3.4839353302494374,13
427,946,2.1107195294787777,1.625826685651171,3.7365462151299487,20
427,947,1.6180545263906967,1.4708382121345815,3.0888927385252782,8
718,167,2.8840509759164306,1.9249657935451043,4.809016769461535,19
718,243,2.0464253718671,1.1355165005145649,3.181941872381665,26
718,326,2.663462718906406,0.5190425691960044,3.1825052881024103,9
718,404,2.8842586652226294,0.8982853773196446,3.7825440425422743,21
718,942,1.4932464913056314,1.3097309955251935,2.802977486830825,6
718,1885,2.046232535638976,0.8381776760596096,2.8844102116985857,30
718,1886,2.3221328957275302,1.2024744598539707,3.5246073555815007,27
718,1887,2.4351944434666946,1.5075862386706085,3.942780682137303,29
2761,222,1.0648079350216109,0.7820231378498046,1.8468310728714155,15
2761,1780,2.9809255152614593,1.2729887778428877,4.253914293104347,13
2761,2008,2.9259731513840763,1.3489549335791384,4.274928084963214,13
2761,2048,1.572967087518821,1.063615196130885,2.636582283649706,20
2761,2086,2.619739526367439,1.5219611395798212,4.14170066594726,17
2761,3484,1.0718840842865582,1.6304627887908794,2.7023468730774374,23
2761,3981,1.471988064209972,1.4548705388395347,2.9268586030495065,15
2761,4093,2.7596562208285125,0.6061159921026711,3.3657722129311836,15
2761,4298,1.5587546287343308,0.7607852519418216,2.3195398806761522,22
2761,4299,1.421321461133228,1.3664817917243561,2.787803252857584,11
3147,240,2.9169428770161066,1.4452539545487662,4.362196831564873,27
3147,534,1.315935487212424,1.427877852078086,2.7438133392905097,17
3147,4270,1.829040576491531,1.957355797423252,3.786396373914783,21
3147,4653,1.7361062116662422,1.9536490054235753,3.6897552170898176,24
3893,126,1.5308926484816687,1.1466573957703248,2.6775500442519933,9
3893,145,1.720595590854248,0.5713939851646384,2.2919895760188864,14
3893,147,2.037398360946314,1.4203768778483417,3.457775238794656,8
3893,252,2.4299412811308194,0.5758769252887692,3.0058182064195886,10
3893,667,1.0478628053709158,1.5408752002443398,2.5887380056152556,18
3893,732,1.7225298868238235,1.9143126406865463,3.6368425275103697,6
3893,754,1.8741311906250868,1.9179228335051755,3.7920540241302625,27
3893,1909,1.7031305988756573,1.4818990624999553,3.1850296613756126,23
3893,3349,1.592179507963563,1.0682386088641662,2.660418116827729,29
717,124,2.042467722896515,0.8332583668923781,2.875726089788893,5
717,175,2.04054154714972,1.1554801916540571,3.1960217388037773,18
717,265,1.5714290354005633,0.6452040809045706,2.216633116305134,23
717,369,2.684718517150861,1.0659883088184858,3.750706825969347,29
717,390,2.4278168049631623,0.6948148572628439,3.122631662226006,9
717,426,2.6157480498871086,1.2797925878630496,3.895540637750158,20
717,427,2.041408749290256,1.5108850767388051,3.5522938260290613,15
717,554,1.7936384217555499,1.860133575180719,3.653771996936269,24
717,695,1.2244141133738045,1.5538490784497518,2.778263191823556,26
717,754,1.970355114516434,0.5760628804369305,2.5464179949533645,28
856,5,2.315294581856934,1.4169188005483044,3.7322133824052384,24
856,7,1.8669286103973184,0.8874652834808687,2.754393893878187,23
856,145,2.1104424070757424,1.444470093570506,3.5549125006462483,24
856,149,1.4851886803616516,0.7368341154548833,2.222022795816535,14
856,174,2.9146306557169286,1.946101375942377,4.860732031659306,16
856,179,1.3389850504662852,1.5194121230364677,2.8583971735027527,26
856,180,2.225498163294591,1.1782132801598748,3.403711443454466,6
856,1317,1.8775624171010015,0.7589552322607758,2.6365176493617772,14
856,2018,2.2590699401721177,1.386712689829714,3.6457826300018317,29
975,906,2.8482425603604877,1.2965183145776435,4.1447608749381315,14
975,940,2.8590348098302805,1.1484841411445583,4.007518950974839,17
975,976,2.6017102955259306,1.9855424448580665,4.587252740383997,17
975,977,1.8474226488086687,1.4541841909296183,3.301606839738287,6
975,978,2.9978243975803966,0.713435599404769,3.7112599969851656,26
975,979,1.0210946835970824,0.5493887611572332,1.5704834447543157,19
975,980,1.9252920043822435,0.5636532119038171,2.4889452162860604,26
975,981,1.9908026958596012,0.9958534510197932,2.9866561468793944,14
975,982,2.7901381354950896,1.1424537587254922,3.9325918942205815,15
975,983,2.0463067506759103,1.498042647103532,3.5443493977794422,9
1910,271,2.7019326296154444,1.4581812307099233,4.160113860325367,22
1910,549,2.292950279079647,0.7550315739147848,3.047981852994432,18
1910,659,1.3386419711141309,1.9475981926726795,3.28624016378681,24
1910,711,2.84394055337974,1.316752059881962,4.160692613261702,24
1910,1180,2.472869713660992,1.9420892852464904,4.4149589989074824,22
1910,1583,1.4406255613978654,1.378736740799166,2.8193623021970313,16
1910,2288,1.2341211115710855,1.0764262081202407,2.3105473196913264,10
1910,2634,2.656040232842883,1.9754600985630844,4.6315003314059675,16
1910,2833,2.958128207455339,1.9514205779268097,4.909548785382149,17
1910,3682,2.0061434057339813,1.4746797311197621,3.4808231368537434,13
92,2015,1.7943288616568587,0.8662102264315605,2.660539088088419,26
92,2016,1.7915527655995742,1.2774351175075846,3.068987883107159,30
1711,2707,2.2644337156634795,1.9609675115726182,4.225401227236098,16
1917,1601,2.4807967892720466,1.4123559820533276,3.893152771325374,17
1917,1711,2.687118054641581,0.9525599941076717,3.6396780487492526,21
1917,1845,2.9508629833243605,0.5460126631049572,3.496875646429318,10
1917,1985,2.1039258064787307,0.5208034600115412,2.624729266490272,16
1917,2181,1.2400963206086713,1.5880730890543666,2.8281694096630376,25
1917,2619,2.7603389257512347,1.2942402861121252,4.05457921186336,6
1917,3052,2.776900276356737,1.9528917313120846,4.729792007668822,28
1917,3056,2.375376831025366,0.7954590549598064,3.1708358859851726,30
1917,3683,1.0033985210960836,1.8252980663777971,2.828696587473881,23
1917,3684,1.1386082949785863,1.5966447181449865,2.7352530131235726,6
1920,255,1.8256664380358565,1.256602968618597,3.0822694066544534,14
1920,1005,2.168634128326395,1.5666585750453872,3.735292703371782,7
1920,1048,1.4236809748819024,1.8906990496015497,3.314380024483452,22
1920,1548,2.309260909058323,1.0728271804083411,3.382088089466664,12
1920,1772,1.1491266394658097,1.8241939627670791,2.9733206022328886,9
1920,1956,2.2687782454451613,1.334995165137535,3.603773410582696,30
1920,2709,2.814482018776901,0.9562594667371019,3.770741485514003,28
1920,3685,2.419991736589473,1.3951565424888883,3.815148279078361,25
1920,3686,2.5243389903849303,0.541609296292377,3.0659482866773073,16
1920,3687,2.59714032811649,1.1446086028964122,3.741748931012902,22
22,23,2.439192902605533,1.160264002201482,3.599456904807015,26
22,24,1.015990391986,1.1892323957044328,2.205222787690433,22
22,25,1.0790748148983305,1.7101649271037191,2.7892397420020494,13
22,26,1.5659324044786893,0.8831768199897742,2.4491092244684634,7
22,27,2.14126324169609,0.8924856701395905,3.033748911835681,7
22,28,2.7624146451497325,1.011457241434365,3.7738718865840974,15
22,29,1.0497098229641975,0.6569309727713737,1.7066407957355711,12
22,30,1.6873599881292087,0.8848105378619393,2.5721705259911483,18
22,31,1.3721521658074916,1.7446628316197974,3.116814997427289,17
22,32,2.316664681234545,1.0190676906571154,3.3357323718916607,17
25,1022,2.3051700954962926,0.5047460435845998,2.8099161390808924,12
27,901,2.7882820815897564,1.513182997119939,4.301465078709695,24
27,960,1.4333728648711301,1.6041787711984878,3.037551636069618,12
27,1511,1.7226686477975326,1.9082397830948157,3.6309084308923483,15
27,1624,2.266663447266327,1.048358112192696,3.315021559459023,13
27,1836,1.5308585646086585,0.847763433618005,2.3786219982266634,14
27,1911,1.124249987122367,1.6917007093275755,2.8159506964499426,30
27,1912,1.8776960120224382,0.5988525372923179,2.476548549314756,29
27,1913,2.5579773933120964,1.953275869012635,4.511253262324732,14
27,1914,2.2963379766922887,1.7928128216000756,4.089150798292364,21
27,1915,2.35047587431582,1.2754290716846484,3.6259049460004684,5
28,846,1.9556953899716973,1.0832301680255911,3.0389255579972883,16
28,1516,2.6896028796795273,0.6811357844873351,3.370738664166862,29
28,1517,1.699895985192445,1.8003966564103326,3.5002926416027775,18
29,962,2.440157384464606,1.8533896532646135,4.293547037729219,25
29,1656,1.454844668949066,0.6089366660210012,2.0637813349700673,28
29,2201,2.7245321264090245,0.9355280670297852,3.6600601934388095,18
30,3,1.6684336002535947,0.5328421644923116,2.2012757647459065,9
30,5,1.386863622814085,1.4692730166104866,2.8561366394245713,6
30,8,1.53531802713395,0.8640026077925281,2.399320634926478,22
30,121,2.0691431067179034,0.5508555511007136,2.619998657818617,8
30,124,2.278132431155075,1.117557099195275,3.3956895303503503,26
30,126,2.047013551148509,1.5854748657817692,3.6324884169302782,30
30,145,2.394755328180028,1.766887499659282,4.1616428278393105,28
30,174,1.7617731155864138,1.5666437321414217,3.3284168477278353,12
30,249,2.3122179169426404,1.2916325864153286,3.603850503357969,9
30,424,2.1881883872139047,1.9615640108715873,4.149752398085492,22
31,124,2.3769860253328936,0.8729042464541086,3.2498902717870024,8
31,637,2.3709424795774647,1.3733354330068228,3.7442779125842875,23
31,870,2.7794216024122713,1.8656764141616056,4.645098016573877,13
31,1219,1.3700997218929694,0.9571635783241219,2.3272633002170915,23
31,1954,2.0491324576520364,1.602177172003897,3.6513096296559335,13
31,2237,2.918364673971129,1.6308710193053861,4.549235693276515,13
31,2524,1.7291382962743937,0.8073213685431657,2.5364596648175595,21
31,2630,2.3326120094100977,1.5155486695610134,3.8481606789711114,11
31,3637,1.156790918841142,0.6237954064439906,1.7805863252851326,17
31,3874,1.919006233150957,1.9171310491002602,3.836137282251217,24
32,957,1.4160137213578652,0.8512281697803123,2.2672418911381778,14
32,1028,1.7571481907227362,1.6206570643477936,3.3778052550705295,20
32,1199,2.254096580928672,1.6949912005080456,3.9490877814367176,17
32,1459,1.577928160444894,1.5176478973207703,3.0955760577656646,7
32,1699,2.9978980835935998,1.2783325399128056,4.276230623506406,25
32,1700,2.853814846001184,1.2168519142135175,4.070666760214701,18
32,1701,2.7132467862989147,0.8262617266949884,3.539508512993903,30
32,1702,1.0075584108421478,1.5009383578552966,2.5084967686974444,14
32,1703,1.5167701290436828,1.899942408649488,3.416712537693171,21
1022,1023,2.8319263184119405,1.1991231824043702,4.0310495008163105,21
1022,1024,2.816585463029672,1.9682493765667912,4.7848348395964635,22
1022,1025,2.5250394447057274,1.4851655683028058,4.010205013008533,10
1022,1026,1.0120174902348995,1.7785459153218575,2.7905634055567567,24
1022,1027,2.766624749036004,1.281988045971783,4.048612795007787,27
1022,1028,2.084147328570887,1.9919484665618392,4.076095795132726,13
1022,1029,2.4283872809796003,0.6213682694904348,3.049755550470035,26
1022,1030,2.8219498918524866,1.608245851691399,4.4301957435438855,19
1022,1031,2.819028045832931,1.095442189692648,3.914470235525579,29
1022,1032,2.027015768345989,1.8263893239313538,3.8534050922773426,15
1836,112,2.7306971749238054,0.8310256748851185,3.5617228498089237,17
1836,298,2.540666339222387,0.6786542020404422,3.219320541262829,6
1836,579,1.819013525237693,1.2433962634259808,3.0624097886636736,11
1836,627,1.3003125956979384,1.377802780461519,2.6781153761594574,27
1836,894,2.971494011680993,1.1651225776737608,4.1366165893547535,9
1836,2485,1.752587749899824,0.8504261038869184,2.6030138537867424,25
1836,2730,1.0002514033863357,1.7333971891647943,2.73364859255113,6
1836,3569,2.341621371951473,0.9859710517295706,3.3275924236810437,6
1836,3570,1.8476742189773605,0.6202658094710237,2.467940028448384,14
846,152,2.72213799367401,1.2557406141388834,3.977878607812894,25
846,602,2.9026349582947177,1.4490975926644727,4.35173255095919,11
846,847,2.214694022928369,0.5983224906809996,2.8130165136093686,30
846,848,1.7453612855573999,1.984902102491766,3.730263388049166,10
846,849,2.3751788546514883,1.63984716771793,4.015026022369418,14
846,850,1.1123137311052023,1.7694879124306189,2.8818016435358214,9
846,851,1.520474060135289,1.105937100978907,2.626411161114196,18
846,852,1.7616554427748947,1.3239847112859435,3.0856401540608385,24
846,853,2.22867234798579,1.668201376640489,3.8968737246262792,30
846,854,1.8143474989664872,1.685102321667281,3.4994498206337683,19
962,867,1.2368587715270172,1.7512201617478862,2.9880789332749034,7
962,1228,2.086013313918385,0.9285124889348787,3.0145258028532638,6
962,1777,2.3615218264635343,0.838869101271996,3.2003909277355302,18
962,1778,2.2938831523178456,1.9100877218977446,4.203970874215591,10
962,1779,1.9375740108184598,1.3836322840191428,3.3212062948376024,21
962,1780,2.345591290359375,1.2045400720753987,3.5501313624347737,28
962,1781,1.017041832908398,1.5515784491059845,2.5686202820143826,8
962,1782,1.5551692535235746,1.4897222131662733,3.044891466689848,14
962,1783,1.985404500716952,1.6304432896317809,3.6158477903487327,14
962,1784,2.7095278677566093,1.587802484325176,4.297330352081785,30
1656,2729,1.9420939138428175,0.9708845075879977,2.9129784214308154,20
1656,5140,1.087121970265918,1.585539944862471,2.672661915128389,25
2201,1511,2.2973445717893246,0.6787548819065683,2.976099453695893,21
2201,1815,1.3905501411096015,1.7804780729701633,3.1710282140797648,28
2201,1944,1.364352984030527,1.0310787877537513,2.3954317717842786,22
2201,2090,2.630197613106424,1.3711195244304057,4.00131713753683,29
2201,2416,1.590275518462401,0.8894151253828636,2.4796906438452644,12
2201,2943,1.4059736485748837,1.1896577599333704,2.595631408508254,19
2201,2981,1.253766849143585,1.7719070798341847,3.0256739289777697,17
2201,3205,2.8276199537225373,0.8070209767918983,3.6346409305144354,14
2201,3319,1.535842857020381,1.045711613597001,2.581554470617382,7
2201,3928,1.2084998796032451,0.6041687481794666,1.8126686277827118,10
126,127,2.6008444921860683,0.9523564541069627,3.553200946293031,24
126,369,1.0050374784188698,1.3696753907298835,2.3747128691487536,24
126,696,2.5741850817477756,1.2905491654258583,3.864734247173634,25
126,698,1.5920204597865866,1.8858634763103928,3.4778839360969793,18
126,754,1.6507625368167493,0.669280659024272,2.3200431958410213,19
126,755,2.010503096732018,1.881064743393627,3.891567840125645,7
126,946,2.633934623667983,1.2512473008622813,3.885181924530264,16
126,947,2.770035102983419,1.8779599197563996,4.647995022739819,28
126,2001,1.4968298268160733,0.7381871067970411,2.2350169336131147,18
126,2077,1.98460580679386,0.5649180125711635,2.5495238193650236,22
174,3,2.283884806120021,1.0926631378971716,3.376547944017193,7
174,5,2.2451839952312884,0.7963638714067622,3.0415478666380507,14
174,7,2.6215624479754673,1.6867392561421226,4.30830170411759,5
174,122,1.1049881773969925,1.8044072641589322,2.9093954415559247,6
174,126,2.5680714246364795,1.085180207749232,3.653251632385712,21
174,142,1.4975606197708504,1.2825042958477457,2.7800649156185964,14
174,145,1.0869846907101912,1.6252628637590978,2.712247554469289,28
174,249,1.6317592761310207,1.692348036851059,3.32410731298208,11
174,427,2.146731350475493,0.9221119279205385,3.0688432783960318,13
174,667,1.693480848247586,1.507203199206936,3.200684047454522,14
